Libéllé Commune,Code Postal,Code IRIS - Code de la zone,Type de construction - Libellé,Année de construction,Année de première mise en location,Année d’entrée dans le patrimoine,Etiquette DPE Energie,Etiquette DPE GES,Situation en QPV - Libellé,Code QPV 2024,Financement initial - Libellé,Convention APL,passoire_energetique,logement_qpv,age_logement
Wattignies,59139,596480102,collectif,2017,2017,2017,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480102,collectif,2019,2019,2019,,,Non,HZ,PLUS/LLS dans les DOM,1,False,False,6
Wattignies,59139,596480102,collectif,2019,2019,2019,,,Non,HZ,PLUS/LLS dans les DOM,1,False,False,6
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,collectif,1958,1958,1958,F,F,Non,HZ,HLM/O,1,True,False,67
Wattignies,59139,596480103,individuel,1951,1951,1951,E,F,Non,HZ,HLM/O,1,False,False,74
Wattignies,59139,596480103,individuel,1951,1951,1951,D,E,Non,HZ,HLM/O,1,False,False,74
Wattignies,59139,596480103,individuel,1951,1951,1951,D,E,Non,HZ,HLM/O,1,False,False,74
Wattignies,59139,596480103,individuel,1951,1951,1951,E,F,Non,HZ,HLM/O,1,False,False,74
Wattignies,59139,596480103,individuel,1985,1985,2006,D,B,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,2006,D,B,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,2002,2002,2002,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,A,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,D,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,2002,2002,2002,D,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,D,E,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,D,E,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,D,E,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,D,E,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,collectif,2002,2002,2002,C,D,Non,HZ,PLUS/LLS dans les DOM,1,False,False,23
Wattignies,59139,596480103,individuel,1995,1995,1995,E,E,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,30
Wattignies,59139,596480103,collectif,1930,2023,2023,,,Non,HZ,autre financement,1,False,False,95
Wattignies,59139,596480103,individuel,2004,2004,2004,D,E,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,21
Wattignies,59139,596480103,individuel,1985,1985,1985,C,D,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,C,D,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,individuel,1985,1985,1985,,,Non,HZ,PLA ordinaire,1,False,False,40
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,1986,1987,1987,D,D,Non,HZ,PLA ordinaire,1,False,False,39
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,D,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2011,2012,2012,C,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,14
Wattignies,59139,596480103,collectif,2013,2013,2013,,,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,12
Wattignies,59139,596480103,collectif,2013,2013,2013,,,Non,HZ,PLUS/LLS dans les DOM,1,False,False,12
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,8
Wattignies,59139,596480103,collectif,2017,2017,2018,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,8
Wattignies,59139,596480104,individuel,1951,1951,1951,D,E,Non,HZ,HLM/O,1,False,False,74
Wattignies,59139,596480104,individuel,1992,1992,1992,D,D,Non,HZ,PLA ordinaire,1,False,False,33
Wattignies,59139,596480104,collectif,2008,2008,2008,F,D,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,True,False,17
Wattignies,59139,596480104,collectif,2008,2008,2008,G,D,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,True,False,17
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,E,B,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,C,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,E,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,A,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,D,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2012,2012,2021,E,B,Non,HZ,PLUS/LLS dans les DOM,1,False,False,13
Wattignies,59139,596480104,collectif,2013,2013,2013,,,Non,HZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,12
Wattignies,59139,596480104,collectif,2013,2013,2013,,,Non,HZ,PLUS/LLS dans les DOM,1,False,False,12
Wattignies,59139,596480104,collectif,2013,2013,2013,,,Non,HZ,PLUS/LLS dans les DOM,1,False,False,12
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,A,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,A,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,B,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,C,C,Non,HZ,PLA d’intégration/LLTS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
Wattignies,59139,596480104,collectif,2014,2014,2014,C,C,Non,HZ,PLUS/LLS dans les DOM,1,False,False,11
